stop_id,stop_code,stop_name,stop_lat,stop_lon
675,23507,"Kominiarska",51.1691800900,16.9971980000
3866,91606010,"Radakowice - Świetlica",51.1291260000,16.7432390000
1661,11234,"Wiśniowa",51.0835196100,17.0246700500
788,12718,"KOZANÓW",51.1375588400,16.9688781200
4179,91048802,"Głoska - ul. Średzka",51.2398850000,16.7214780000
2693,723964,"Bielany - Boczna",51.0378031800,16.9685451600
3924,70344001,"Biskupice Podgórne LG Electronics",51.0243870000,16.8907070000
3216,23127,"Wołowska",51.1473036700,17.0298673900
1748,20824,"PL. GRUNWALDZKI",51.1114443900,17.0599596000
756,29313,"Kiełczowska",51.1455231600,17.1370634200
3,18717,"Janówek",51.1980830000,16.9058919700
192,12502,"Park Zachodni",51.1287913400,16.9728665600
1270,11317,"Sztabowa",51.0889321500,17.0146463700
1782,120615,"DWORZEC NADODRZE",51.1247465500,17.0348941700
1129,18353,"Brzezińska",51.1496508400,16.8667172400
1136,17507,"Graniczna",51.1087178700,16.9092042900
3539,23565,"Tymiankowa",51.1757470000,16.9939100000
119,12704,"Modra",51.1362553500,16.9667695100
2054,21029,"Świeradowska",51.0771518800,17.0462618300
1436,24401,"Hala Stulecia",51.1068946800,17.0737202600
2572,18014,"Stadion Wrocław (Lotnicza)",51.1371491800,16.9410612900
978,10372,"pl. Orląt Lwowskich",51.1065124400,17.0217420800
2871,29551,"Pawłowicka",51.1696058800,17.1132082300
3037,31910001,"Pasikurowice - n/ż",51.2159089100,17.1173187300
2246,31917007,"Wilczyce - Dębowa",51.1305210500,17.1633087300
755,29311,"Poleska",51.1461778800,17.1304934700
2341,16717,"WAŁBRZYSKA",51.0632300400,16.9767633900
2113,31922005,"Kiełczówek - pętla",51.1189967300,17.1862747500
583,24711,"Zagrodnicza",51.1071760100,17.1422417100
4003,92055001,"Wojnowice - Główna",51.2015419500,16.7957306700
1963,17104,"Wiejska",51.0776360200,16.9639160200
1576,12408,"Metalowców",51.1324884700,16.9582692100
706,23558,"POLANOWICE",51.1628481700,17.0457859800
3132,21152,"TARNOGAJ",51.0785975300,17.0639382600
3145,23730,"SOŁTYSOWICE",51.1551703700,17.0644222100
3195,29137,"MULICKA",51.1450600000,17.1168390000
2052,21026,"Morwowa",51.0772526500,17.0517399700
1453,20626,"Jedności Narodowej",51.1215486000,17.0434567500
3646,31371015,"Pasikurowice - Energetyczna",51.2140019900,17.1098455100
647,23124,"Kamieńskiego",51.1395609400,17.0327146700
613,24112,"KROMERA",51.1323779400,17.0630109500
1869,20610,"DWORZEC NADODRZE",51.1243144200,17.0350332100
3441,23527,"Rondo Obrońców Grodna",51.1648396200,17.0281034400
1454,20625,"Jedności Narodowej",51.1216704300,17.0437230400
4022,24144,"KROMERA",51.1319931000,17.0658681500
1897,24002,"KROMERA",51.1317605400,17.0651457600
305,10385,"Grabiszyńska",51.1015952500,17.0131843500
1971,25518,"Opatowicka nr 127",51.0921835800,17.1329421700
1452,16407,"Sąsiedzka",51.0668736000,16.9948905000
2276,29512,"Zakrzowska",51.1507428000,17.1158374700
529,25515,"Na Grobli",51.1016847600,17.0677242800
3057,18392,"Rubczaka",51.1440717400,16.8661112600
1267,11338,"Jastrzębia",51.0846358300,17.0112074900
3615,31913012,"Dobroszów Oleśnicki",51.2163707600,17.2287080600
1757,18204,"LEŚNICA",51.1446892600,16.8723451000
2374,21104,"Borowska",51.0892957400,17.0341406700
2077,31908004,"Bierzyce - wieś",51.2383927100,17.1845802400
3959,92060007,"Lubiatów",51.2254960000,16.6959370000
856,120205,"Na Niskich Łąkach",51.0977333300,17.0558803700
378,16704,"WAŁBRZYSKA",51.0639551200,16.9795281100
1114,26336,"Świt",51.0608632600,17.0270292000
1264,17117,"Marchewkowa",51.0664376600,16.9741303100
3861,17123,"Jordanowska",51.0787900000,16.9567230000
4156,90000014,"Lutynia Centrum",51.1350080000,16.7834535000
3648,31371011,"Pasikurowice - skrzy. Malinowa",51.2095317100,17.1039360400
4118,81950001,"Pietrzykowice-zakład",51.0480485300,16.8816921700
965,110602,"Pomorska",51.1172673500,17.0320013500
701,23553,"Kątowa",51.1561942400,17.0443834300
2741,10051,"Park Staromiejski",51.1051252900,17.0368984800
1818,25314,"BIEŃKOWICE",51.0477088500,17.0910195600
1516,10404,"Młodych Techników",51.1127756400,17.0119553900
185,18143,"Wielkopolska",51.1405879400,16.8875703200
1186,23719,"Poprzeczna",51.1466086000,17.0741987400
3458,24211,"Godebskiego (AWF Wrocław)",51.1138255300,17.0970024400
3545,21004,"Joannitów",51.0940902800,17.0337646200
1605,20266,"Pułaskiego",51.0981942500,17.0430250300
1036,31341009,"Szczodre - Szkoła",51.1981127400,17.1896107900
913,18321,"Ratyń - skrzyżowanie",51.1295846700,16.8477604000
534,25508,"Nowy Dom",51.0934020400,17.1070655300
3908,21014,"Bardzka",51.0834758500,17.0492901000
1581,10401,"PL. JANA PAWŁA II",51.1120850000,17.0204875700
1573,12410,"PILCZYCE",51.1359477000,16.9505394800
655,10705,"Kleczkowska",51.1274451500,17.0278245300
3583,11237,"Weigla (Szpital)",51.0769704300,17.0183623200
2796,29554,"PAWŁOWICE (Widawska)",51.1734159700,17.1164216700
2041,20623,"Na Szańcach",51.1189024500,17.0420412600
2920,21158,"Złotostocka",51.0773453200,17.0618224100
3105,21153,"PETRUSEWICZA",51.0917530000,17.0320600000
993,18518,"Brodzka",51.1576467400,16.9216401400
2716,18386,"LEŚNICA",51.1447892900,16.8718135300
1085,31918001,"Długołęka - Kościół",51.1728754300,17.1936051400
3830,23314,"ŚLAZOWA",51.1525993200,16.9960965700
3871,91606004,"Lutynia - Straż",51.1348780000,16.7840910000
368,723961,"Bielany - skrzyżowanie",51.0390096000,16.9719273700
3696,32696604,"Wilczyce Wilczycka Clarena",51.1158299400,17.1710698300
1051,18532,"Królewiecka",51.1452643200,16.9464290700
4109,18547,"Maślicka (Staw)",51.1561320000,16.9358180000
2744,25134,"KSIĘŻE WIELKIE",51.0698331700,17.0975348800
458,121012,"Kamienna",51.0861830000,17.0468820000
2742,10052,"Park Staromiejski",51.1049990100,17.0371063000
4113,80347019,"Mokronos Dolny Parkowa/Stawowa",51.0711660000,16.9384370000
2492,17725,"Szkoła Żerniki",51.1214013500,16.9250679900
4103,29122,"Siedzikówny",51.1513460000,17.1233900000
2979,12142,"NOWY DWÓR (pętla)",51.1194915200,16.9517771400
3418,11361,"Sudecka",51.0847899900,17.0189261000
2550,18202,"LEŚNICA",51.1446593000,16.8724220600
3836,26339,"ZWYCIĘSKA",51.0594300000,17.0109800000
103,18716,"JANÓWEK (WOŚ)",51.1917403100,16.9060830700
2748,24136,"Olsztyńska",51.1393859700,17.0951032000
1124,18723,"Wilkszyńska",51.1735436700,16.8866726600
313,11532,"Zaporoska",51.0969611100,17.0156446500
524,25102,"Krakowska",51.0927741200,17.0611202900
3770,23512,"Perzowa",51.1766331200,16.9916496600
1710,20801,"Ogród Botaniczny",51.1165953300,17.0520642200
1616,10004,"Rynek",51.1097681800,17.0267142700
3747,31913005,"Januszkowice - skrzy. Kępa",51.2327788400,17.2367243100
951,18517,"Śliwowa",51.1549000800,16.9389934200
669,23152,"Irysowa",51.1506472000,17.0178953300
1547,20201,"pl. Wróblewskiego",51.1048849400,17.0483389600
1174,12156,"Szkocka",51.1101418200,16.9688408000
2278,29515,"ROD Pod Dębem",51.1543370700,17.1046708800
3651,31371016,"Pasikurowice - cmentarz",51.2056802100,17.1009063400
2941,31920009,"Kiełczów - Boczna",51.1374282200,17.1886397600
3017,31480003,"Stępin",51.2084830100,17.2808881800
1152,18524,"Turoszowska",51.1527705700,16.9473097800
1451,16408,"Sąsiedzka",51.0667437300,16.9946541100
720,29514,"Piwnika - Ponurego",51.1495054200,17.1110523200
84,18128,"Stabłowice",51.1564929900,16.8913875000
3963,92060012,"Zabór Wielki",51.2122030000,16.7294130000
268,17501,"Park Tysiąclecia",51.1092177700,16.9415729200
4101,21164,"Wapienna",51.0871590000,17.0424150000
256,12110,"Nowy Dwór",51.1123561600,16.9608058600
196,12902,"Hermanowska",51.1222380000,16.9556230000
4132,18744,"Olbrachtowska",51.1526980000,16.9049950000
3805,10541,"DW. ŚWIEBODZKI",51.1085806700,17.0180662400
605,24133,"Brücknera",51.1384525600,17.0817861900
1449,11235,"Jaworowa",51.0815133800,17.0225904300
2505,29119,"PSIE POLE (Stacja kolejowa)",51.1505801000,17.1205503400
1653,20281,"Urząd Wojewódzki",51.1098023400,17.0479983100
425,25131,"Brochowska",51.0691156800,17.0929395700
1868,20615,"DWORZEC NADODRZE",51.1247491800,17.0349755900
3225,24130,"Kowalska 56",51.1364754100,17.0974021900
1536,11214,"Orla",51.0801449600,17.0081865400
644,23143,"Bałtycka",51.1382819000,17.0293741400
234,10508,"ZACHODNIA (Stacja kolejowa)",51.1160666300,17.0004452200
93,18711,"PRACZE ODRZAŃSKIE (Stacja kolejowa)",51.1721498500,16.9033906600
1759,12905,"KUŹNIKI",51.1238970000,16.9508620000
1641,16401,"Radio i Telewizja",51.0715518400,17.0057435900
1660,11233,"Wiśniowa",51.0843577600,17.0252801300
1334,31917010,"Wilczyce - Sosnowa",51.1314904800,17.1680686700
147,18315,"Trzmielowicka",51.1417087200,16.8553300100
250,12106,"Wyższa Szkoła Bankowa",51.1141454600,16.9793515300
228,10524,"Długa",51.1188833900,17.0148667100
1578,10452,"PL. JANA PAWŁA II",51.1121344400,17.0222294200
2217,10009,"Wita Stwosza",51.1107382200,17.0349735200
4013,92052002,"Księginice - skrzyż. Warzyna",51.2434731200,16.7655735700
2890,18542,"STADION WROCŁAW (Królewiecka)",51.1438743500,16.9483257400
3671,31907001,"Krakowiany - skrzy.",51.2639650500,17.1902427500
1047,25146,"Blizanowicka",51.0760609100,17.0924123800
376,16716,"Kwiatkowskiego",51.0586784600,16.9557872600
2045,723952,"Wysoka Osiedle",51.0531000400,17.0036249900
47,23724,"Bagatela",51.1522133200,17.0700590100
3586,31909008,"Łozina - Nowego Osiedla I",51.2334363000,17.1719646600
1524,10013,"Uniwersytecka",51.1126320200,17.0358535200
2539,25319,"Ziemniaczana",51.0532118800,17.0931592200
241,10534,"PL. JANA PAWŁA II",51.1112182800,17.0214086700
2818,10234,"Arkady (Capitol)",51.1009390900,17.0289667400
1158,11539,"Gajowicka",51.0884453400,17.0054643500
1482,20817,"Kliniki",51.1095058500,17.0652826500
3617,31918005,"Kamień - Bursztynowa",51.1688035900,17.2133833100
1708,20831,"Ogród Botaniczny",51.1161181000,17.0510732200
4100,21163,"Wapienna",51.0868670000,17.0429270000
2105,31453027,"Pruszowice - las",51.1833116600,17.1449298900
2968,11613,"GRABISZYŃSKA (Cmentarz II)",51.0876858400,16.9751857000
3869,91606011,"Łowęcice - Staw",51.1214340000,16.7404210000
1669,10407,"ZACHODNIA (Stacja kolejowa)",51.1166283300,17.0003626000
3208,227908,"Psary - Parkowa",51.1828911300,17.0396517300
3075,90000002,"Brzezina - Kościół",51.2023321000,16.8327646000
2880,24509,"BARTOSZOWICE",51.1025481000,17.1160670600
2817,10233,"Arkady (Capitol)",51.1016523800,17.0292595400
4114,80347018,"Cesarzowice skrz.",51.0625990000,16.9235800000
1649,25001,"Krakowska",51.0933109800,17.0599428100
2199,80362013,"Samotwór - Dębowa",51.1064770000,16.8359480000
2284,11328,"Wielka",51.0942240200,17.0215310400
1762,25514,"Zalewowa",51.0908089200,17.1345731600
3877,23552,"Milicka",51.1523470000,17.0434690000
1595,10655,"Pomorska",51.1178923100,17.0310019500
1329,23105,"OSOBOWICKA (Cmentarz II)",51.1349043200,17.0091195400
940,24721,"Mikołowska",51.1107977500,17.1368036600
944,10378,"Grabiszyńska",51.1024615200,17.0145108900
317,11335,"Pl. Hirszfelda",51.0944897700,17.0163348100
1407,11660,"FAT",51.0940732600,16.9803276600
2935,29108,"BIERUTOWSKA (Ośrodek zdrowia)",51.1516490000,17.1307490000
4017,31918009,"Długołęka-Broniewskiego (na wys. nr 11)",51.1765770000,17.1914920000
1423,18002,"Glinianki",51.1379238300,16.9363732100
942,20909,"Katedra",51.1136232700,17.0513247700
2863,11726,"FAT",51.0937556100,16.9803761500
3737,31909001,"Siedlec - skrzy. Osiedlowa",51.2340497600,17.1214810200
1048,17121,"Wiejska",51.0774246200,16.9621792400
3960,92060010,"Zabór Mały",51.2192130000,16.7032430000
3428,71951011,"Ślęza (ul. Dębowa)",51.0384550000,16.9861450000
2260,12111,"Rogowska",51.1104645400,16.9558800200
3099,10016,"Zamkowa",51.1075894600,17.0299521500
1238,24318,"Stadion Olimpijski",51.1169679400,17.0902603700
2490,12129,"Kołobrzeska",51.1219857100,16.9475415100
1470,20812,"Katedra",51.1133172200,17.0500348600
1153,16724,"KLECINA (Stacja kolejowa)",51.0581600000,16.9879110000
1983,21135,"BARDZKA (Cmentarz)",51.0723033200,17.0529123100
686,23526,"Lekarska",51.1595979500,17.0276124000
498,10375,"Piłsudskiego",51.1018217400,17.0247599100
1322,10530,"Pl. SOLIDARNOŚCI",51.1134051400,17.0178137200
576,24315,"SĘPOLNO",51.1136450200,17.1033342800
2023,18534,"Suwalska",51.1517722600,16.9271541000
1484,16410,"KLECINA",51.0656686300,16.9873501300
2884,12121,"Nowy Dwór",51.1124954700,16.9596744000
1063,18307,"Pustecka",51.1399633500,16.8539153800
4108,20320,"Komuny Paryskiej (szkoła)",51.1025793100,17.0446470800
380,16701,"Kościelna",51.0636966100,16.9813820000
1580,10402,"PL. JANA PAWŁA II",51.1118939900,17.0206968500
578,24522,"Libelta",51.1100021200,17.1086767900
4193,30525,"Długa",51.1199900000,17.0141300000
615,20722,"Wyszyńskiego",51.1226808900,17.0525753700
1635,10414,"Śrubowa",51.1119743200,17.0003038100
1903,24201,"Kochanowskiego",51.1150627500,17.0736171000
332,11356,"Jarzębinowa",51.0812965700,17.0165659600
63,18354,"Brzezińska",51.1494385600,16.8666212800
319,11345,"Rondo",51.0916774800,17.0162404300
454,21172,"Orzechowa",51.0833436600,17.0394669600
3412,12539,"Bulwar Dedala",51.1267875000,16.9629985200
1411,11607,"Fiołkowa",51.0921059300,16.9774910100
1431,18003,"Grabowa",51.1399247800,16.9209347400
1307,12530,"Gądowianka",51.1201672100,16.9730231300
3625,30440005,"Borowa - skrz.",51.1945381000,17.2799901000
1558,12403,"Park Zachodni",51.1293256100,16.9721211200
1684,24416,"BISKUPIN",51.1012573000,17.1091415100
77,18374,"Polkowicka",51.1552629200,16.8730698200
2190,23536,"Grawerska",51.1752078700,17.0217788500
1215,26302,"Przystankowa",51.0715250900,17.0325755300
3977,92056013,"Miękinia - stacja PKP",51.1883681100,16.7357843900
269,17508,"Graniczna",51.1083600200,16.9100751600
99,18514,"Lubelska",51.1634860400,16.9192652800
3807,26318,"rondo Św. Ojca Pio",51.0595318500,17.0062612700
3073,26329,"Husarska",51.0601287200,17.0020983500
3700,31921006,"Raków III",51.1580114900,17.2726919300
1575,24412,"Piramowicza",51.1031808000,17.0963274400
532,25503,"Międzyrzecka",51.0943624900,17.0823601800
3628,30368007,"Byków - Ogrodowa",51.1920389800,17.2400111300
3750,31480002,"Stępin - kościół",51.2134415000,17.2855453000
1741,120823,"PL. GRUNWALDZKI",51.1117002800,17.0604315100
3718,32623608,"Domaszczyn Stawowa",51.1889224900,17.1504650200
2493,4,"Zajezdnia BOREK",51.0782376500,17.0068459900
3622,31921003,"Raków II",51.1690342300,17.2775475500
1823,723955,"Wysoka-Chabrowa",51.0480900600,17.0035423900
3433,90094001,"Krępice",51.1531860000,16.8166810000
3976,92056014,"Miękinia - stacja PKP",51.1882550600,16.7356126000
730,29521,"Królewska",51.1555519900,17.1292482700
1209,24523,"Chełmońskiego",51.1036518100,17.0909484200
3973,92056009,"Klęka",51.2088453800,16.7498987500
3077,18737,"Wojanowska",51.1540460000,16.8947940000
1615,10005,"Rynek",51.1112032800,17.0269481100
982,11330,"Arena",51.0950282600,17.0272614900
1646,21018,"Transbud",51.0837238900,17.0596581100
2815,10365,"Arkady (Capitol)",51.1020902000,17.0294678100
525,25101,"Krakowska",51.0925743300,17.0609456000
320,11344,"Drukarska",51.0897742800,17.0213907500
3186,87509,"Zarembowicza",51.1079164721,16.8994299885
424,25132,"Brochowska",51.0690124800,17.0948041300
1583,10603,"PL. STASZICA",51.1224894900,17.0304965100
985,24300,"Śniadeckich",51.1201109200,17.0779987400
2301,26112,"ROD Zgoda",51.0662839500,17.0592868000
685,23125,"Kępińska",51.1444099000,17.0314311400
1481,21020,"Klimasa",51.0801847400,17.0626517100
3296,50000059,"Trestno",51.0758000000,17.1456490000
2544,12002,"Wrocławski Park Przemysłowy",51.1125054600,16.9934106100
1284,16507,"Zimowa",51.0706458300,16.9987564800
1543,10243,"pl. Legionów",51.1048312500,17.0225798600
1555,20204,"pl. Zgody",51.0998940500,17.0543140600
3708,31341001,"Łozina - kościół",51.2322232400,17.1763553600
2555,21036,"Uniwersytet Ekonomiczny",51.0894017200,17.0291905300
3896,23713,"pl. Daniłowskiego",51.1385229200,17.0590853700
3001,120817,"Kliniki",51.1093224100,17.0660967800
3597,30098013,"Mirków - Jagiellońska",51.1675321700,17.1643626000
2747,425900,"WOJNÓW (pętla)",51.0947136200,17.1663919400
4133,18745,"Olbrachtowska",51.1530080000,16.9047590000
1767,20634,"Nowowiejska",51.1239173100,17.0441528000
3684,31920017,"Brzezia Łąka - Wrocławska",51.1234713600,17.2456659100
934,24125,"Kowale (Stacja kolejowa)",51.1339367600,17.1022124300
2252,31920015,"Brzezia Łąka - cmentarz",51.1227209200,17.2391994100
726,29506,"Przedwiośnie (Stacja kolejowa)",51.1596641900,17.1215061800
82,18130,"Park Stabłowicki",51.1601889800,16.8937057100
823,120624,"Na Szańcach",51.1193590500,17.0419311100
846,120203,"pl. Zgody",51.1006393300,17.0531732500
3956,91048792,"Żurawiniec",51.1761940000,16.8118080000
1171,20005042,"PSARY",51.1873110000,17.0308790000
3538,23566,"Tymiankowa",51.1757030000,16.9934700000
737,29110,"Bierutowska",51.1541496000,17.1367611200
536,25505,"Bierdzany",51.0920166300,17.0914006500
2516,17512,"Rdestowa",51.1109372600,16.8907686000
3679,31918004,"Długołęka - Nowy Urząd",51.1739721400,17.2021439700
2876,17313,"MIŃSKA (Rondo Rotm. Pileckiego)",51.1075314500,16.9495754800
1380,20631,"Daszyńskiego",51.1263300000,17.0476616300
1640,21021,"TARNOGAJ",51.0781333100,17.0636492200
2371,21142,"Borowska",51.0880667700,17.0364739000
539,85512,"OPATOWICE",51.0949183300,17.1286193500
3984,92056020,"Kadłub wieś",51.1744159600,16.6966309800
886,20317,"Kościuszki",51.1000415800,17.0444163500
1413,11452,"Gajowicka",51.0881765000,17.0056747900
3632,31918006,"Kamień - Bursztynowa",51.1685324000,17.2138895500
386,16503,"Os. Przyjaźni",51.0692228100,16.9966602700
3660,32617801,"Michałowice Skrzyżowanie",51.2360421900,17.2198812300
1258,29928,"Żmudzka",51.1454284000,17.1427060700
3293,50000055,"STARODWORSKA (ZUW)",51.0713800000,17.1167980000
3574,20339,"DWORCOWA",51.1006011500,17.0392713100
3606,30368002,"Długołęka - Wiejska",51.1750964800,17.1799630600
3232,18150,"Małopolska (Ośrodek dla niewidomych)",51.1376960800,16.8987096800
1517,10403,"Młodych Techników",51.1128750200,17.0119350800
3733,31917017,"Kiełczów - cmentarz",51.1376957000,17.1774496800
2959,10222,"Wzgórze Partyzantów",51.1036847000,17.0372823900
314,11531,"Zaporoska",51.0969778600,17.0135578800
4129,18132,"Aleja Architektów",51.1391650000,16.9273250000
187,18146,"Złotniki",51.1389365300,16.8934000800
1520,20205,"Na Niskich Łąkach",51.0971004500,17.0560912500
1119,21177,"SPISKA (Ośrodek sportu)",51.0831455300,17.0311058100
1128,18735,"Marszowicka",51.1630125700,16.8783571200
3222,18147,"Małopolska (Ośrodek dla niewidomych)",51.1378757500,16.8977163500
1619,11036,"Sanocka",51.0933931000,17.0304163200
40,12102,"Wrocławski Park Przemysłowy",51.1125666800,16.9942315400
793,10523,"Dmowskiego",51.1169654800,17.0236462200
75,18734,"Bojanowska",51.1651292500,16.8813582900
602,24114,"Kwidzyńska",51.1315845700,17.0779541400
1378,23007,"OSOBOWICKA (Cmentarz)",51.1351730000,17.0056344200
1346,11657,"Aleja Pracy",51.0917529900,16.9852588200
1414,11451,"Gajowicka",51.0879790300,17.0067096800
997,20322,"Komuny Paryskiej",51.1015229100,17.0474334700
1530,21016,"Nyska",51.0830575600,17.0544017000
1557,25008,"Park Wschodni",51.0851935000,17.0720408200
4121,21143,"Widna",51.0862699700,17.0448769600
3074,26330,"Husarska",51.0602018500,17.0012068000
855,121007,"Gajowa",51.0917270400,17.0401052200
4160,92056006,"Księginice ul. Sportowa",51.2390441300,16.7612958800
2172,23155,"Obornicka (Obwodnica)",51.1579494300,17.0099928900
1447,11211,"Jastrzębia",51.0842209300,17.0104920200
2998,18116,"Fieldorfa (Szpital)",51.1441460000,16.9067010000
3962,92060011,"Zabór Wielki",51.2122800000,16.7294010000
3603,30368003,"Długołęka - Kasztanowa",51.1776930900,17.1880799200
3716,31472001,"Węgrów (na wys. nr 19)",51.2643078000,17.2207111000
2877,11320,"EPI",51.0981254200,17.0317100300
1566,11401,"Pereca",51.1010779000,17.0074396800
3416,12538,"Bulwar Dedala",51.1273515200,16.9639283500
2725,17302,"Tyrmanda",51.1035229500,16.9462130400
2571,18013,"Stadion Wrocław (Lotnicza)",51.1373814700,16.9403289800
35,20332,"Krasińskiego",51.1058589600,17.0433408200
2927,31920010,"Kiełczów - Zgodna",51.1376220700,17.1869286600
1379,20632,"Daszyńskiego",51.1267406800,17.0484465900
745,31341012,"Szczodre - Trzebnicka",51.1905888200,17.1839484100
211,12304,"Kwiska",51.1247132700,16.9844113400
559,24512,"Partyzantów",51.1063131700,17.0920731300
1625,20665,"Słowiańska",51.1236268900,17.0413495500
3016,23517,"Rzemieślnicza",51.1714458000,17.0047036000
142,18312,"Średzka",51.1453562200,16.8666079400
4042,17728,"Jerzmanowo (Cmentarz II)",51.1231926300,16.8827889600
1682,21007,"Gajowa",51.0917812800,17.0399864400
2123,18335,"Krajobrazowa",51.1289803400,16.8396436800
1427,20803,"Górnickiego",51.1162530900,17.0549195300
1568,20853,"Piastowska",51.1162081500,17.0609070400
135,18101,"Glinianki",51.1385060900,16.9344320800
2258,12131,"ROD Tysiąclecia",51.1116160700,16.9521954300
493,10371,"pl. Orląt Lwowskich",51.1068614100,17.0212558900
3853,32627703,"Brzezia Łąka Główna pętla",51.1217223900,17.2721796500
435,25108,"Karwińska",51.0825680100,17.0764368600
1042,12306,"Małopanewska",51.1239023600,16.9868138100
784,11537,"Gajowicka",51.0890964900,17.0067361200
4178,91048864,"Brzezinka Średzka - ul. Parkowa ",51.2161160000,16.8252220000
2178,89537,"Starodębowa",51.1673829400,17.1059324800
780,23712,"Kasprowicza",51.1380070600,17.0537191700
3621,31919002,"Piecowice",51.1445072900,17.2174770300
3863,91606006,"Lutynia I",51.1357000000,16.7719660000
258,12133,"Zemska",51.1164239600,16.9467466100
1071,16500,"Skarbowców",51.0669985300,16.9912763800
1214,11716,"Ostrowskiego",51.0957226000,16.9728473700
3730,32627501,"Brzezia Łąka Główna",51.1226151200,17.2649085400
432,25141,"Księska",51.0763938800,17.0901978600
2285,11327,"Wielka",51.0929713500,17.0194295900
1011,120206,"Na Niskich Łąkach",51.0962619600,17.0567221800
3026,31920011,"Śliwice",51.1289368400,17.2140311300
1388,20612,"Dubois",51.1170930400,17.0339673900
639,23131,"Broniewskiego",51.1358510100,17.0373830600
171,17733,"Gałowska",51.1132364400,16.8450913800
1339,18533,"Brodzka",51.1575745900,16.9240635500
398,17116,"Morelowskiego",51.0702261200,16.9682534000
1600,21010,"Prudnicka",51.0900471900,17.0448159600
3766,24129,"Olsztyńska",51.1404469700,17.0940870700
3100,10017,"Zamkowa",51.1077248900,17.0295487600
1231,24507,"BISKUPIN",51.1009889400,17.1087868800
552,24312,"Park Szczytnicki",51.1114017700,17.0821702900
604,24131,"Kwidzyńska",51.1322610500,17.0794591800
4119,17719,"Krzeptowska",51.1202956100,16.8558288700
2696,29319,"Inflancka",51.1423978500,17.1297809700
3009,18115,"Kosmonautów (Szpital)",51.1424990000,16.9060260000
15,12525,"Metalowców",51.1338260900,16.9567351200
2300,26111,"ROD Zgoda",51.0660581400,17.0599531500
203,12515,"Drzewieckiego",51.1217958200,16.9677468300
2489,20932,"Katedra",51.1133059000,17.0498472300
2173,23154,"Obornicka (Obwodnica)",51.1570525300,17.0106856000
1541,10271,"pl. Legionów",51.1041631800,17.0225440200
1773,23024,"Kamieńskiego",51.1395513400,17.0315652400
348,26334,"Ołtaszyn",51.0576575900,17.0231508400
1539,23204,"OSOBOWICE",51.1373630200,16.9940769000
3521,10223,"DWORZEC GŁÓWNY",51.1007290600,17.0360707800
1505,20822,"most Grunwaldzki",51.1102121600,17.0553848800
1604,16403,"Przyjaźni",51.0685463800,17.0032825400
2294,11203,"Wielka",51.0941514200,17.0210274000
4115,80347017,"Cesarzowice skrz.",51.0626480000,16.9235810000
1188,24105,"Brücknera",51.1391682700,17.0808060300
3970,92056008,"Białków",51.2151047900,16.7653588200
537,25506,"Bierdzany",51.0921170300,17.0912942500
626,23134,"Pola",51.1367169500,17.0431746800
508,11321,"DWORZEC AUTOBUSOWY",51.0972677900,17.0322836700
46,227911,"KRZYŻANOWICE",51.1740924200,17.0488776800
549,20302,"Poczta Główna",51.1078565000,17.0456374200
1173,23162,"Mochnackiego",51.1422877500,17.0367516800
2958,10221,"Wzgórze Partyzantów",51.1042801600,17.0374018900
2277,29516,"ROD Pod Dębem",51.1537050200,17.1044453700
3636,31920026,"Oleśniczka - skrzy.",51.1493024500,17.2824804600
198,12541,"Bystrzycka",51.1240566300,16.9580712800
1648,20617,"Trzebnicka",51.1281340600,17.0366644300
1315,120632,"Daszyńskiego",51.1267401900,17.0483523400
1437,24402,"Hala Stulecia",51.1070882500,17.0734645200
4030,17732,"Piołunowa",51.1226690000,16.8798300000
2777,17517,"Graniczna (Strachowicka)",51.1110179300,16.8982274700
2536,25011,"Głubczycka",51.0801595500,17.0800100100
994,18530,"Brodzka",51.1581602600,16.9223663000
4112,80347020,"Mokronos Dolny Parkowa/Stawowa",51.0706200000,16.9381840000
1017,120622,"pl. Bema",51.1168715800,17.0419618100
3002,120818,"Kliniki",51.1093224100,17.0662813900
2832,17735,"Żernicka",51.1257694600,16.9117077800
540,25513,"Zalewowa",51.0904958400,17.1350791100
2038,26305,"Parafialna",51.0618126800,17.0322664300
3701,31453005,"Zaprężyn - skrzy.",51.2534143900,17.2065055300
3823,17110,"Awicenny",51.0883341100,16.9523855800
3209,23128,"Wołowska",51.1484230800,17.0302276200
3267,23004,"Serbska (C.K. Agora)",51.1336537900,17.0198858100
1420,10032,"GALERIA DOMINIKAŃSKA",51.1076956300,17.0396649200
1497,11216,"KRZYKI",51.0748613600,17.0072281800
87,18123,"Śnieżna",51.1496842800,16.8793580400
586,24713,"Smocza",51.1027130000,17.1554810000
2488,29133,"Poleska",51.1460447200,17.1282584700
1731,32619201,"Bukowina",51.2107663100,17.1401239400
543,10103,"Rynek",51.1110606000,17.0272088000
1515,11453,"Mielecka",51.0896265800,17.0004196200
1900,124202,"Kochanowskiego",51.1150654000,17.0732761300
2274,29504,"Wallenroda",51.1549666500,17.1191277600
3867,91606009,"Radakowice - Świetlica",51.1293130000,16.7425990000
2331,21140,"GAJ - pętla",51.0767824000,17.0505479400
394,16518,"Wawrzyniaka",51.0765863700,16.9968549000
2049,121026,"Morwowa",51.0772523100,17.0517072200
3728,31920019,"Brzezia Łąka - skrzy. Główna",51.1233787700,17.2632992100
